step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
596,26,D_W3_R4,W3,R4,e583e794-6f65-4e3f-9717-992bd8afa71a,1.0227375023532659,0.07379997987300158,5549,3262.2832999913953,2687,743,1.3289914402679568,221,0.002098,3508,1142,2765,871,743,271,20513.351,0.0,False,0.85,1.0,"{""crdt_overhead_bytes"": 2460, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
597,27,D_W3_R4,W3,R4,e81bab34-71c9-4251-a15f-3ea86443e03b,1.114712496928405,0.0816000101622194,5679,5198.416200000793,2836,799,1.3035966149506346,179,0.002799,3520,1286,2721,886,799,400,24314.238,0.0,False,0.85,1.0,"{""crdt_overhead_bytes"": 2392, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
598,28,D_W3_R4,W3,R4,7dd9829c-04ba-4ee3-aad9-10192f403446,7.631387499714037,0.08460000390186906,6077,4039.6391999966,3260,802,1.255521472392638,174,0.002432,3500,1212,2698,886,802,326,19659.652,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2407, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
599,29,D_W3_R4,W3,R4,30e1c5c1-4110-447c-a98e-cf40d7750698,6.707787502818974,0.08830003207549453,5934,4703.797399997711,2942,744,1.3429639700883753,201,0.002244,3490,1153,2746,853,744,300,22916.152,0.0,False,0.85,1.0,"{""crdt_overhead_bytes"": 2384, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
600,0,D_W4_R0,W4,R0,70f69aca-b2b0-409b-b083-972f23488de9,0.9857000004558358,0.016700010746717453,3967,4529.687599977478,4467,1024,1.0,0,0.002779,3882,1306,2858,955,1024,351,20868.114,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
601,1,D_W4_R0,W4,R0,f2d916ed-104d-40b8-8878-8684a4725fc0,1.0770750013762154,0.023699976736679673,5328,6314.265499997418,5849,1354,1.0,0,0.003914,4288,1791,2934,1279,1354,512,23975.325,0.0,False,0.95,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
602,2,D_W4_R0,W4,R0,d71b3eb2-89bb-478b-9490-629920a7c9d2,1.1800249958469067,0.014899997040629387,4031,4331.165300012799,4519,1032,1.0,0,0.002582,3900,1273,2868,963,1032,310,18931.163,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
603,3,D_W4_R0,W4,R0,ee61999c-af45-4505-b5f4-4d72d86c416e,0.8848249963193666,0.016400008462369442,3323,3547.4867000011727,3785,881,1.0,0,0.002161,3445,1073,2564,817,881,256,16023.527,0.0,False,0.95,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
604,4,D_W4_R0,W4,R0,a5d1c44a-571a-4fb9-bc84-b1994c9b52c2,0.6956375000299886,0.014399993233382702,3411,3802.6528999907896,3905,876,1.0,0,0.002361,3584,1105,2708,808,876,297,15291.633,0.0,False,1.0,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
605,5,D_W4_R0,W4,R0,3ef7da80-2df6-4d67-b41b-183bcd33da16,0.8696375007275492,0.023300002794712782,3606,6850.996999972267,4132,910,1.0,0,0.002445,3611,1153,2701,846,910,307,19713.647,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
606,6,D_W4_R0,W4,R0,5173621e-cd44-45cb-9937-161c212014f5,1.0361625027144328,0.0171000137925148,3464,3861.533099989174,4035,931,1.0,0,0.002436,3693,1165,2762,864,931,301,17843.449,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
607,7,D_W4_R0,W4,R0,f50982d4-7484-40a6-8999-700cee4274c7,1.020612497086404,0.026599998818710446,3512,3936.373899981845,4015,888,1.0,0,0.002348,3554,1116,2666,824,888,292,16616.707,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
608,8,D_W4_R0,W4,R0,2e26e9b5-22e8-4634-a3b0-442643e60c1f,1.1046375038858969,0.022199994418770075,3581,4034.3208000122104,4080,977,1.0,0,0.002587,3792,1229,2815,907,977,322,16946.852,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
609,9,D_W4_R0,W4,R0,af176491-3066-417a-b971-dbd7e0f9f7ef,0.9998124987760093,0.020799983758479357,3152,4380.368300015107,3650,949,1.0,0,0.002439,3726,1180,2777,882,949,298,16531.208,0.0,False,1.0,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
610,10,D_W4_R0,W4,R0,2fa9c1cd-31da-457c-8106-4f4dd7405cdf,1.187237496196758,0.020100007532164454,3843,3488.144499977352,4309,892,1.0,0,0.002182,3555,1089,2663,831,892,258,15442.621,0.0,False,0.95,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
611,11,D_W4_R0,W4,R0,8848ebc7-809a-48b2-87d4-88c018da44ee,1.1984500015387312,0.014199991710484028,3604,3717.6694000081625,4087,919,1.0,0,0.002404,3641,1152,2722,855,919,297,16171.863,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
612,12,D_W4_R0,W4,R0,e7613702-0c74-47b5-ab85-123ca0230f33,1.1621749945334159,0.04509999416768551,3469,3761.039199976949,3989,942,1.0,0,0.002612,3706,1212,2764,878,942,334,14734.11,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
613,13,D_W4_R0,W4,R0,bd1de4f6-f3ff-451e-905e-1f073ed69b46,1.168325004982762,0.01400001929141581,3707,3899.1017999942414,4153,899,1.0,0,0.002344,3612,1124,2713,835,899,289,16055.633,0.0,False,1.0,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
614,14,D_W4_R0,W4,R0,8197256d-57a0-40b6-9af7-838cbce7bf62,0.83062499834341,0.016300007700920105,3312,4196.543199999724,3781,861,1.0,0,0.002176,3414,1062,2553,799,861,263,16581.081,0.0,False,1.0,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
615,15,D_W4_R0,W4,R0,974fc002-282c-4d29-bea1-14e15fde56cb,0.8640999949420802,0.01409999094903469,2980,2749.5068999996874,3497,943,1.0,0,0.002183,3722,1121,2779,873,943,248,13397.196,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
616,16,D_W4_R0,W4,R0,5d22b07e-d74e-4c11-b45d-8c49de9b9c45,1.1390375002520159,0.017399986973032355,3347,3872.038400004385,3836,946,1.0,0,0.002266,3726,1141,2780,877,946,264,20101.387,0.0,False,1.0,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
617,17,D_W4_R0,W4,R0,0c3157a8-f683-4682-b298-8088c0952c73,0.6777749949833378,0.015900004655122757,3445,4211.266800004523,3922,900,1.0,0,0.002465,3637,1144,2737,831,900,313,16107.83,0.0,False,1.0,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
618,18,D_W4_R0,W4,R0,6a3efd5f-ac82-4186-aeb9-8c8f293b1a17,0.7086000005074311,0.015199999324977398,4319,3162.7333000069484,4861,1260,1.0,0,0.002705,4161,1480,2901,1191,1260,289,16483.291,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
619,19,D_W4_R0,W4,R0,57d37a72-c9e6-4e8d-97e7-799ae983724c,0.929600002564257,0.014499993994832039,3317,3649.9770999944303,3801,935,1.0,0,0.00255,3698,1193,2763,870,935,323,16102.789,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
620,20,D_W4_R0,W4,R0,44d2bf74-ef9f-4695-bcef-0a4203f81123,1.2243750024936162,0.01610000617802143,3683,4053.1058000051416,4157,935,1.0,0,0.002415,3701,1165,2766,869,935,296,16755.736,0.0,False,1.0,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
621,21,D_W4_R0,W4,R0,27179ac5-8264-465a-b95c-628b5d8f685c,1.125125003454741,0.014399993233382702,3121,3390.8653000253253,3623,873,1.0,0,0.002208,3580,1071,2707,804,873,267,15172.521,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
622,22,D_W4_R0,W4,R0,83af8e28-65ad-4e3a-b0de-4813e9887dc2,0.8525375014869496,0.015099998563528061,4121,3542.1778000018094,4687,1197,1.0,0,0.002587,4044,1408,2847,1130,1197,278,16141.635,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
623,23,D_W4_R0,W4,R0,4c81462b-8898-439d-b3af-ca337915a635,1.1101749951194506,0.015700003132224083,3870,4327.662399999099,4326,905,1.0,0,0.002465,3642,1149,2737,837,905,312,17635.549,0.0,False,1.0,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
624,24,D_W4_R0,W4,R0,dac3c1d1-58aa-4c5f-92b8-1e118b181824,1.068524994479958,0.02300000051036477,4576,2895.3294999955688,5167,1354,1.0,0,0.002709,4290,1551,2936,1280,1354,271,13389.683,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
625,25,D_W4_R0,W4,R0,5bb80dd5-d7a5-42b2-a1d3-ecbc03d034e5,1.0976125013257843,0.014399993233382702,3978,3907.293900003424,4448,1026,1.0,0,0.002521,3889,1256,2863,957,1026,299,19661.297,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
626,26,D_W4_R0,W4,R0,45a5cf7d-ddf8-4cb0-b83e-0fb256ed18e4,0.8519500006514136,0.015099998563528061,3875,3966.419100004714,4356,944,1.0,0,0.002454,3724,1176,2780,874,944,302,20184.147,0.0,False,1.0,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
627,27,D_W4_R0,W4,R0,540aa340-3ca0-4d26-aea4-fc6570635de6,1.140762513387017,0.014899997040629387,3713,3577.5449000066146,4239,1064,1.0,0,0.002589,3949,1309,2885,1004,1064,305,15753.296,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
628,28,D_W4_R0,W4,R0,997148b8-dbb2-45d3-8b89-6d26c282455e,0.9278250036004465,0.021599989850074053,3269,3797.1365000121295,3728,866,1.0,0,0.002276,3560,1080,2694,798,866,282,15902.756,0.0,False,0.95,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
629,29,D_W4_R0,W4,R0,c35ff7f2-51fa-4284-b99d-bea9510db8fc,0.8832749990688171,0.015500001609325409,3186,3808.984400006011,3687,929,1.0,0,0.002694,3691,1213,2762,860,929,353,18118.084,0.0,False,1.0,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
630,0,D_W4_R1,W4,R1,efb8ab5a-a6a6-453d-ba6e-de73f750d5ff,1.2698124992311932,0.043400010326877236,3394,4938.353500008816,1804,469,2.1557649667405765,538,0.002324,3291,1280,2822,909,469,371,17217.762,0.0,False,0.45,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
631,1,D_W4_R1,W4,R1,779dfcb5-cbe6-477e-af97-7bcc6b82f0b1,1.1147500044899061,0.013999990187585354,3502,4075.3757000202313,1769,470,2.254946297343132,537,0.002165,3289,1248,2819,909,470,339,17131.472,0.0,False,0.42,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
632,2,D_W4_R1,W4,R1,782ed2af-acd1-49be-b3dd-210f69940447,1.1868999972648453,0.015099998563528061,3471,4043.410899990704,1625,360,2.4233846153846152,515,0.00156,2963,1026,2603,786,360,240,15082.027,0.0,False,0.25,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
633,3,D_W4_R1,W4,R1,4687bd4c-7085-4dde-959c-cbea26703469,1.154087502072798,0.014899997040629387,3828,5244.808199990075,1777,400,2.4350028137310074,535,0.002035,3131,1170,2731,843,400,327,17528.142,0.0,False,0.25,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
634,4,D_W4_R1,W4,R1,624ab940-509c-4023-a4a7-f8e6d20b76ed,0.9427749973838218,0.016400008462369442,3672,3197.1881999925245,1716,379,2.4242424242424243,538,0.001679,3099,1083,2720,823,379,260,14926.228,0.0,False,0.45,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
635,5,D_W4_R1,W4,R1,66ca4e17-a55c-4e1b-bf09-f7bbd47679a3,1.2387499955366366,0.013899989426136017,3461,4819.948000018485,1749,428,2.2601486563750717,537,0.002213,3200,1226,2772,869,428,357,17196.538,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
636,6,D_W4_R1,W4,R1,e6287e1d-31ff-4bf9-a706-223647575ce4,0.9436625005037058,0.01990000600926578,3221,3909.9806000012904,1842,533,2.088490770901194,536,0.002153,3397,1300,2864,976,533,324,14567.37,0.0,False,0.55,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
637,7,D_W4_R1,W4,R1,b932c043-67ad-4b09-944f-80ba345fad6c,1.0519124916754663,0.014999997802078724,3903,4235.315999976592,1953,470,2.241167434715822,536,0.002385,3285,1293,2815,910,470,383,17055.801,0.0,False,0.45,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
638,8,D_W4_R1,W4,R1,3bdf1d50-c085-458c-8d75-d2b70f55c231,1.2165999942226335,0.014699995517730713,3308,3696.837700001197,1873,437,2.04378003203417,514,0.001742,3112,1125,2675,864,437,261,15660.562,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
639,9,D_W4_R1,W4,R1,c04c1f2a-f37d-4871-a002-58db58a02ad1,1.1696000037773047,0.03160000778734684,2760,4010.844199976418,1376,330,2.355377906976744,440,0.00186,2801,987,2471,681,330,306,13299.749,0.0,False,0.33,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
640,10,D_W4_R1,W4,R1,87638fad-aba3-4824-b064-12c7f0e4dcd4,1.170425002783304,0.016700010746717453,4528,5482.553399982862,3013,844,1.67374709591769,536,0.002529,3768,1617,2924,1280,844,337,23912.709,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
641,11,D_W4_R1,W4,R1,45b5f31a-403d-4b9b-80cd-f7263553cd93,1.1020499987353105,0.024599983589723706,3785,5642.530599987367,3099,686,1.366892545982575,241,0.002281,3304,1154,2618,835,686,319,21473.703,0.0,False,0.45,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
642,12,D_W4_R1,W4,R1,2485fb6a-06f0-450d-be36-20aafbe087ff,1.2421749961504247,0.017499987734481692,4000,5531.442000006791,1905,407,2.3601049868766406,536,0.001872,3155,1141,2748,848,407,293,21048.377,0.0,False,0.25,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
643,13,D_W4_R1,W4,R1,a666ec4d-7d02-4303-b8f5-5b1506799286,1.074924995918991,0.01829999382607639,3265,4495.927000010852,1561,413,2.420884048686739,539,0.001913,3169,1156,2756,856,413,300,14700.042,0.0,False,0.33,0.5,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
644,14,D_W4_R1,W4,R1,46e58cde-763f-47a1-8804-02d5f0a11030,1.0462874961376656,0.029799994081258774,4437,6615.332499990473,2641,677,1.8735327527451724,536,0.002782,3612,1534,2935,1113,677,421,23153.173,0.0,False,0.45,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
645,15,D_W4_R1,W4,R1,f134f2c4-d046-457f-a0ac-33b3e65a9454,0.8790625033725519,0.014199991710484028,3190,4494.800899992697,1776,428,2.100225225225225,537,0.001933,3194,1173,2766,872,428,301,15761.398,0.0,False,0.35,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
646,16,D_W4_R1,W4,R1,e976095a-9483-4c06-84c6-b40a3ca88c16,1.0777500028780196,0.02300000051036477,3620,5449.006800015923,1777,433,2.318514350028137,537,0.002158,3208,1219,2775,874,433,345,17879.618,0.0,False,0.42,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
647,17,D_W4_R1,W4,R1,a4eea03f-0262-4105-8dfa-04a0749a93d7,1.092000002245186,0.013399985618889332,3336,3996.66070000967,1574,364,2.418678526048285,485,0.001749,2849,1038,2485,761,364,277,19766.758,0.0,False,0.33,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
648,18,D_W4_R1,W4,R1,5a634343-ed46-4bc7-9493-9ebaac52508b,0.9895249932014849,0.015300000086426735,3364,6111.3208000024315,1435,345,2.670383275261324,537,0.001905,3030,1099,2685,787,345,312,19953.765,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
649,19,D_W4_R1,W4,R1,8a12ccc1-e3e4-4a88-96dd-699b2c67c21c,0.7907000035629608,0.013699987903237343,4427,4271.61110000452,2908,846,1.7138927097661623,538,0.002721,3787,1655,2941,1280,846,375,18317.18,0.0,False,0.65,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
650,20,D_W4_R1,W4,R1,a08c7036-2e45-498d-8b32-23872775dfbf,1.4092874953348655,0.017200014553964138,3639,5236.978100001579,1591,368,2.593966059082338,539,0.002188,3087,1173,2719,809,368,364,19614.957,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
651,21,D_W4_R1,W4,R1,1af44ddc-fa3b-414a-828f-97d607cc5808,0.9340374926978257,0.02519998815841973,3698,4645.979799999623,1729,401,2.410641989589358,536,0.002266,3143,1215,2742,842,401,373,19758.152,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
652,22,D_W4_R1,W4,R1,2cd6c815-4925-406c-b17c-f112bc15fa88,1.1416499946790282,0.015100027667358518,3998,4439.079200004926,1908,403,2.3553459119496853,521,0.001963,3073,1148,2670,836,403,312,16302.889,0.0,False,0.25,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
653,23,D_W4_R1,W4,R1,97483dad-cd03-4d4a-b86f-03b62862655f,1.095174997317372,0.023800006601959467,4794,3790.8098000043537,3210,846,1.6803738317757009,538,0.003406,3783,1792,2937,1280,846,512,16069.671,0.0,False,0.6,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
654,24,D_W4_R1,W4,R1,e1ba73a3-552d-4b6e-82b7-1692e6fa17e8,1.0574499974609353,0.014699995517730713,3909,5728.008599980967,2175,503,2.0285057471264367,537,0.002533,3350,1350,2847,944,503,406,19285.627,0.0,False,0.35,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
655,25,D_W4_R1,W4,R1,51b8c54e-ddb4-4d89-be12-ac86e55e4dbd,1.1766124989662785,0.014599994756281376,2581,4546.943599998485,1312,332,2.305640243902439,401,0.001512,2719,877,2387,641,332,236,17619.791,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
656,26,D_W4_R1,W4,R1,c3bf86ee-a5a3-4b25-a0ff-9bb79ad4fc42,0.9231249932781793,0.023200002033263445,4543,4840.307000005851,3006,844,1.7062541583499666,539,0.002574,3785,1626,2941,1280,844,346,18723.864,0.0,False,0.35,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
657,27,D_W4_R1,W4,R1,4843aae7-27f5-4ce7-96aa-4ae0e2c4d4c7,1.1273999989498407,0.013400014722719789,3689,5605.182100000093,1795,401,2.324233983286908,533,0.002066,3115,1180,2714,847,401,333,18988.904,0.0,False,0.42,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
658,28,D_W4_R1,W4,R1,bf5c7873-71f0-4d4c-af67-ec741726ab58,0.9132624945777934,0.024900014977902174,3691,6802.840999996988,1872,439,2.223824786324786,535,0.002124,3213,1219,2774,882,439,337,20820.765,0.0,False,0.45,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
659,29,D_W4_R1,W4,R1,6e66a425-7fdf-4933-836f-0875093d3e67,1.1192625024705194,0.0481999886687845,4118,3589.4824000133667,2021,402,2.261256803562593,535,0.001702,3139,1104,2737,844,402,260,15044.756,0.0,False,0.25,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""Unknown""}"
660,0,D_W4_R2,W4,R2,efe74cd8-f2df-4c1e-9f6e-1cfe5e669537,1.0947874980047345,0.01750001683831215,3348,4712.901999999303,1247,298,3.295254833040422,556,0.004352999999999999,2930,1160,2632,786,298,374,23656.362,0.0,False,0.92,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
661,1,D_W4_R2,W4,R2,08729891-9476-441e-b919-0d7dcea2d284,0.748887501686113,0.014899997040629387,3287,4831.439900008263,1270,290,3.1251063829787236,617,0.004528,2940,1242,2650,837,290,405,22445.56,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
662,2,D_W4_R2,W4,R2,5e96f6c9-303f-4c3c-a646-de7442ae2e7e,0.9844749911280815,0.013499986380338669,3257,3568.590700015193,1213,276,3.261414503133393,559,0.0038919999999999996,2937,1073,2661,764,276,309,18924.413,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
663,3,D_W4_R2,W4,R2,7fd3b586-6e28-4cb7-a56b-02e8546b7fbf,1.045962497300934,0.023200002033263445,4122,4022.7817999839317,1253,298,4.090277777777778,1058,0.00493,3218,1669,2920,1280,298,389,21345.685,0.0,False,0.85,0.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
664,4,D_W4_R2,W4,R2,c630abb2-4196-41d0-96d3-55dfcb580338,0.8560374953958672,0.015400000847876072,3945,4438.5450000118,1355,298,3.4596967278531525,650,0.004392,3077,1239,2779,876,298,363,21086.367,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
665,5,D_W4_R2,W4,R2,c7005784-cbd9-4f13-bd27-4caf2b83a1fb,1.0167249929509126,0.01610000617802143,3715,5924.684099998558,1132,299,4.004873294346979,614,0.005023,3037,1339,2738,843,299,496,21321.687,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
666,6,D_W4_R2,W4,R2,5c1d17ae-39f9-46eb-83e8-fafbdce2f734,0.9268125031667296,0.015699974028393626,3661,3519.0988999966066,1226,284,3.588967971530249,569,0.0037229999999999997,2962,1045,2678,783,284,262,18288.11,0.0,False,0.75,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
667,7,D_W4_R2,W4,R2,69012b57-3457-40d2-88a0-56e9ca59b863,0.9908874963002745,0.01409999094903469,3852,6558.671200007666,1176,298,3.9971804511278197,681,0.005168,3107,1419,2809,907,298,512,25045.308,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
668,8,D_W4_R2,W4,R2,d511e126-8e34-4a5f-bc3c-7da61b5657fb,1.009787494695047,0.04579999949783087,3632,4504.382799990708,1336,298,3.250403877221325,610,0.004562,3038,1242,2740,837,298,405,20265.322,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
669,9,D_W4_R2,W4,R2,ab3d6827-16a3-46b3-a3af-ae6f2eceee8a,1.0708875015552621,0.01880002673715353,3606,4600.903700018534,1123,298,4.069,703,0.00519,3131,1441,2833,929,298,512,22612.255,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
670,10,D_W4_R2,W4,R2,205004e0-4b38-4bf8-918a-c63ee9d70c69,0.7401374932669569,0.015500001609325409,3339,5413.280600012513,1192,298,3.4472960586617782,649,0.004601,3070,1282,2772,877,298,405,23351.763,0.0,False,0.75,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
671,11,D_W4_R2,W4,R2,20ccb00b-fe35-4e40-9f29-98b63b39c46d,0.9494249934505206,0.040300015825778246,3715,5695.937099982984,1249,298,3.6552330694810906,657,0.005143999999999999,3083,1396,2785,884,298,512,22620.153,0.0,False,0.72,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
672,12,D_W4_R2,W4,R2,a7622b3b-a75b-4378-9523-d90660aa27b7,1.14802499228972,0.02400000812485814,3893,4506.80810000631,1249,298,3.765013054830287,624,0.004566,3055,1252,2757,849,298,403,20380.179,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
673,13,D_W4_R2,W4,R2,c6c3db7e-dc06-4a02-b5f6-5f6e6ff4d6be,1.0624749957059976,0.0213000166695565,3230,4984.909399994649,1202,295,3.2919310970081597,621,0.005102,3001,1361,2706,849,295,512,23228.103,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
674,14,D_W4_R2,W4,R2,ab960d13-e9de-4ad4-a343-cd376cc3c053,0.9995249929488637,0.015099998563528061,3385,4114.078800019342,1174,298,3.554934823091248,666,0.004478,3090,1271,2792,894,298,377,19818.987,0.0,False,0.85,0.25,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
675,15,D_W4_R2,W4,R2,f84edc5f-3263-4c2d-a03a-8c8d67091273,1.0763749996840488,0.02649999805726111,4660,4333.298500016099,1120,298,5.062252964426878,1061,0.005548,3236,1792,2938,1280,298,512,24180.766,0.0,False,0.85,0.75,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
676,16,D_W4_R2,W4,R2,f229b1f9-0b20-450f-9f54-32b8cd2b8d82,1.0720624959503766,0.03309999010525644,3365,5764.492199989036,1174,298,3.4893023255813955,612,0.005098999999999999,2940,1358,2642,846,298,512,20888.358,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
677,17,D_W4_R2,W4,R2,ceeb1576-5f76-40bd-808b-9e1ccc81efc3,1.038337497448083,0.0137000170070678,3417,4686.23240001034,1041,248,4.073482428115016,659,0.004191,2980,1225,2732,837,248,388,20003.442,0.0,False,0.85,1.0,"{""preflush_accuracy"": 0.0, ""interaction_class"": ""HighRiskHighReward""}"
